Code,Name
732097,威剛群益4B購01
732098,鈊象群益49購11
732099,萬潤群益49購02
732100,精剛群益4A購01
732101,廣運群益49購02
732102,環球晶群益49購03
732103,原相富邦4A購02
732104,鈊象富邦4A購02
732105,金山電元大49購01
732106,信紘科元大49購06
732107,茂訊元大49購04
732108,原相元大49購08
732109,崧騰元大49購01
732110,鈊象元大49購29
732111,鈊象元大49購30
732112,鈊象元大53購02
732113,萬泰科元大49購04
732114,環球晶元大49購02
732115,雙鴻元大49購10
732116,弘塑國泰4A購02
732117,鈊象國泰4A購03
732118,金山電凱基49購02
732119,博智凱基49購03
732120,萬潤凱基49購03
732121,榮剛凱基4A購01
732122,精剛凱基4A購01
732123,錦明凱基49購01
732124,環球晶凱基49購05
732125,雙鴻凱基4B購03
732126,穩懋凱基4A購02
732127,加百裕元富49購01
732128,加百裕元富49購02
732129,亞信元富4A購01
732130,波若威元富4C購01
732131,波若威元富53購01
732132,威剛元富49購03
732133,茂訊元富4A購01
732134,千附精中信4B購01
732135,安勤永豐4A購01
732136,亞信永豐4C購01
732137,精剛永豐4A購01
732138,台燿群益4A購03
732139,波若威群益53購01
732140,金山電群益49購01
732141,茂達群益49購01
732142,原相群益49購05
732143,翔名群益49購01
732144,鈊象群益4C購02
732145,廣運群益49購03
732146,優群群益49購02
732147,千附精元大49購02
732148,千附精元大4C購01
732149,大中元大49購01
732150,大綜元大49購02
732151,加百裕元大49購01
732152,安勤元大49購01
732153,欣銓元大51購01
732154,信紘科元大49購07
732155,威剛元大49購15
732156,茂訊元大49購05
732157,湧德元大49購07
732158,鈊象元大49購31
732159,鈊象元大4C購02
732160,鈊象元大53購03
732161,廣運元大49購01
732162,環球晶元大49購03
732163,雙鴻元大49購11
732164,金山電統一53購01
732165,振曜統一56購01
732166,精剛統一4C購02
732167,精剛統一59購01
732168,磐儀統一53購02
732169,千附國票4A購01
732170,大中國票4A購01
732171,大中國票4B購01
732172,立端國票4A購01
732173,亞信國票4B購01
732174,波若威國票4A購02
732175,金益鼎國票4A購01
732176,茂達國票4B購01
732177,原相國票4A購02
732178,統振國票49購01
732179,博智國票4A購01
732180,群聯國票4A購06
732181,寶雅國票4A購01
732182,弘塑群益53購01
732183,鈊象群益4B購03
732184,錦明群益4C購01
732185,環球晶群益49購04
732186,雙鴻群益49購10
732187,千附凱基49購01
732188,千附精凱基4B購01
732189,台燿凱基4B購01
732190,安勤凱基49購02
732191,系微凱基49購04
732192,南俊凱基49購01
732193,茂訊凱基49購03
732194,茂達凱基49購01
732195,原相凱基49購06
732196,鈊象凱基49購10
732197,群聯凱基4A購03
732198,廣運凱基49購02
732199,優群凱基49購02
732200,千附精台新49購01
732201,欣銓台新49購01
732202,良維元富49購02
732203,萬泰科元富49購01
732204,金山電永豐4A購02
732205,能率永豐4B購01
732206,千附國票4A購02
732207,元太國票4A購04
732208,元債20國票4B購01
732209,世界國票4A購03
732210,精材國票4A購02
732211,鑫聯國票4A購02
732212,博智國泰4A購01
732213,萬泰科富邦49購01
732214,千附統一51購01
732215,千附統一52購01
732216,千附統一53購01
732217,千附統一55購01
732218,台燿統一51購01
732219,台燿統一53購01
732220,良維統一53購03
732221,信紘科統一53購02
732222,大綜元大49購03
732223,元太元大49購10
732224,弘塑元大49購04
732225,旺矽元大49購06
732226,旺矽元大4A購01
732227,旺矽元大51購01
732228,金山電元大49購02
732229,信紘科元大49購08
732230,博智元大49購05
732231,鈊象元大49購32
732232,鈊象元大49購33
732233,鈊象元大4C購03
732234,萬泰科元大49購05
732235,群聯元大49購17
732236,環球晶元大4B購01
732237,環球晶元大4C購01
732238,M31凱基49購01
732239,M31凱基49購02
732240,元太凱基49購04
732241,台燿凱基49購04
732242,良維凱基4B購02
732243,旺矽凱基49購05
732244,鈊象凱基49購11
732245,群聯凱基4B購03
732246,綠界*凱基51購01
732247,雙鴻凱基4C購01
732248,M31國票4A購02
732249,千附國票4A購03
732250,金居國票4A購01
732251,博智國票49購02
732252,錦明國票49購01
732253,錦明國票4B購01
732254,順達台新49購03
732255,M31群益49購02
732256,千附群益49購01
732257,千附群益4B購01
732258,千附精群益49購01
732259,系微群益4B購02
732260,茂訊群益51購01
732261,原相群益4B購01
732262,順達群益49購02
732263,順達群益4A購04
732264,鈊象群益49購12
732265,新潤群益49購01
732266,錦明群益49購02
732267,雙鴻群益49購11
732268,M31統一53購01
732269,M31統一63購01
732270,千附統一53購02
732271,千附統一59購01
732272,千附統一5B購01
732273,千附精統一53購01
732274,博智統一53購03
732275,萬泰科統一59購01
732276,榮剛統一53購01
732277,精剛統一59購02
732278,M31國泰4A購01
732279,順達富邦49購02
732280,雙鴻富邦4A購04
732281,M31元大49購01
732282,千附元大49購01
732283,千附元大49購02
732284,大綜元大4B購02
732285,元太元大49購11
732286,威剛元大49購16
732287,統振元大49購01
732288,順達元大4A購01
732289,順達元大4C購01
732290,順達元大53購01
732291,優群元大49購02
732292,環球晶元大49購05
732293,M31元富49購01
732294,M31元富49購02
732295,M31元富4C購01
732296,千附精元富49購01
732297,金山電元富49購02
732298,倉和元富4A購01
732299,新復興元富4C購01
732300,新潤元富49購01
732301,新潤元富4A購01
732302,精材元富49購02
732303,M31中信49購02
732304,千附中信49購01
732305,台半中信49購01
732306,金居中信49購01
732307,萬泰科中信4B購01
732308,千附永豐4C購01
732309,千附永豐51購01
732310,順達永豐4C購01
732311,穩懋永豐4A購01
732312,中光電國泰4A購01
732313,穩懋國泰4A購02
732314,家登凱基49購06
732315,神準凱基4A購01
732316,晟德凱基4B購01
732317,鈊象凱基51購04
732318,群聯凱基51購01
732319,頎邦凱基49購01
732320,精剛凱基4A購02
732321,錦明凱基4A購01
732322,原相富邦49購03
732323,千附精國票4C購01
732324,振曜國票4A購02
732325,泰茂國票4B購02
732326,高鋒國票4B購01
732327,博智國票4B購01
732328,陽程國票51購01
732329,陽程國票53購01
732330,榮剛國票4B購01
732331,鑫龍騰國票4B購01
732332,M31統一63購02
732333,良維統一55購01
732334,茂訊統一57購01
732335,精剛統一53購01
732336,順達兆豐4B購03
732337,M31群益49購03
732338,M31群益49購04
732339,千附精群益51購01
732340,元太群益49購06
732341,友輝群益4A購02
732342,台燿群益49購04
732343,旺矽群益49購07
732344,金山電群益51購01
732345,胡連群益49購01
732346,順達群益49購03
732347,鈊象群益51購01
732348,群聯群益49購08
732349,綠界*群益49購02
732350,千附精元富49購02
732351,友輝元富4C購01
732352,兆利元富4C購01
732353,百德元富49購03
732354,信紘科元富49購02
732355,原相元富49購03
732356,家登元富49購02
732357,博智元富4C購01
732358,雍智元富49購03
732359,雙鴻元富49購03
732360,雙鴻元富4A購08
732361,穩懋元富49購01
732362,穩懋元富49購02
732363,晟德永豐4A購01
732364,榮剛永豐49購02
732365,叡揚永豐49購01
732366,雙鴻永豐4B購02
732367,富喬元大49購03
732368,湧德元大49購08
732369,順達元大4A購02
732370,順達元大4C購02
732371,順達元大53購02
732372,碩禾元大49購01
732373,錦明元大4C購01
732374,環球晶元大49購06
732375,鑫聯元大49購01
732376,世界台新49購01
732377,環球晶兆豐49購01
732378,世界群益49購02
732379,金居群益49購01
732380,家登群益49購05
732381,鈊象群益49購13
732382,群聯群益4A購02
732383,聖暉*群益4A購02
732384,天品國泰4A購02
732385,天品凱基49購02
732386,鈊象凱基4C購03
732387,營邦凱基49購03
732388,環球晶富邦4C購01
732389,天品統一53購01
732390,天品統一53購02
732391,天品統一56購01
732392,M31元富49購04
732393,力致元富49購01
732394,凡甲元富49購01
732395,凡甲元富49購02
732396,大綜元富4C購01
732397,台半元富49購01
732398,亞信元富49購02
732399,欣銓元富53購01
732400,茂訊元富4C購01
732401,家登元富4A購02
732402,耀勝元富53購01
732403,天品永豐4A購01
732404,旺矽永豐49購03
732405,旺矽永豐49購04
732406,金居永豐49購01
732407,原相永豐4C購01
732408,家登永豐4A購01
732409,康全電永豐4C購01
732410,新復興永豐49購01
732411,璟德永豐4C購01
732412,雙鴻永豐49購03
732413,友輝元大4C購01
732414,弘塑元大49購05
732415,茂達元大49購01
732416,鈊象元大49購35
732417,鈊象元大49購36
732418,鈊象元大49購37
732419,精剛元大49購01
732420,環球晶元大49購07
732421,中探針國票4A購02
732422,友輝國票4A購03
732423,天品國票4C購01
732424,天品國票4C購02
732425,天品國票53購01
732426,弘塑國票4A購05
732427,同致國票4C購01
732428,艾訊國票4A購04
732429,利機國票4C購01
732430,旺矽國票4A購05
732431,東友國票4A購01
732432,茂達國票4A購01
732433,博智國票4A購02
732434,湧德國票4C購01
732435,陽程國票53購02
732436,新復興國票4C購04
732437,新潤國票4A購01
732438,萬泰科國票4A購01
732439,精測國票4A購02
732440,撼訊國票4A購01
732441,營邦國票4A購02
732442,營邦國票4C購02
732443,耀勝國票4C購01
732444,威剛台新49購01
732445,久昌凱基49購01
732446,弘塑凱基4A購04
732447,欣銓凱基52購01
732448,金居凱基49購01
732449,威剛凱基4C購01
732450,茂達凱基4A購01
732451,原相凱基49購07
732452,榮剛凱基4C購01
732453,環球晶凱基49購06
732454,鈊象兆豐4C購01
732455,鈊象群益49購14
732456,群聯群益49購09
732457,環球晶群益4A購03
732458,鑫聯群益49購01
732459,凡甲元大49購02
732460,弘塑元大49購06
732461,正德元大49購06
732462,順達元大4C購03
732463,群聯元大4A購01
732464,環球晶元大49購08
732465,雙鴻元大49購12
732466,鈊象富邦4A購03
732467,家登統一53購01
732468,神盾統一56購03
732469,友威科元富49購02
732470,萬潤元富49購02
732471,僑威元富4A購01
732472,擎邦元富49購01
732473,系統電永豐4C購01
732474,泰金永豐4C購01
732475,鈊象永豐49購03
732476,新復興永豐4A購03
732477,群聯永豐49購02
732478,璟德永豐4C購02
732479,光菱國票4A購01
732480,海韻電國票4A購01
732481,福華國票4C購01
732482,錦明國票4A購01
732483,凡甲凱基4A購01
732484,旺矽凱基52購01
732485,信紘科凱基4A購02
732486,海韻電凱基4A購01
732487,新潤凱基4B購01
732488,群聯凱基4B購04
732489,福華凱基51購01
732490,精測凱基4A購01
732491,雙鴻凱基51購02
732492,群聯台新4A購01
732493,群聯國泰4B購01
732494,精測國泰4B購01
732495,旺矽富邦4C購01
732496,家登富邦4C購01
732497,友威科群益4C購01
732498,弘塑群益52購02
732499,正基群益4A購02
732500,先進光群益4A購02
732501,艾訊群益4A購01
732502,利機群益4C購01
732503,松瑞藥群益4B購01
732504,金益鼎群益4A購01
732505,金麗科群益4A購02
732506,茂達群益4A購01
732507,家登群益4A購01
732508,健椿群益4A購01
732509,鈊象群益54購01
732510,精剛群益4A購02
732511,璟德群益4B購01
732512,錦明群益52購01
732513,台燿元大4A購01
732514,弘塑元大4A購03
732515,信紘科元大4A購01
732516,順達元大4A購03
732517,鈊象元大4A購09
732518,鈊象元大4A購10
732519,弘塑統一54購01
732520,神盾統一54購01
732521,萬泰科統一56購01
732522,宜特國票4B購01
732523,金麗科國票4B購01
732524,鈊象國票4B購01
732525,廣運國票4B購01
732526,穩懋國票4B購01
732527,譜瑞國票4B購01
732528,廣運元富4A購01
732529,旺矽中信4A購01
732530,精剛中信4B購01
732531,邦特永豐4B購01
732532,其陽永豐4B購01
732533,金麗科永豐4C購02
732534,軒郁永豐4B購01
732535,健椿永豐4C購01
732536,福華永豐4B購01
732537,鑫龍騰永豐4B購01
732538,易發國票4C購01
732539,金麗科國票4C購01
732540,振曜國票4C購01
732541,晟德國票51購01
732542,璟德國票51購01
732543,金麗科國泰4B購01
732544,神盾統一54購02
732545,晟德統一5A購01
732546,金益鼎凱基4A購01
732547,金麗科凱基4C購01
732548,原相凱基4B購01
732549,健椿凱基4B購01
732550,博智凱基4A購01
732551,新復興凱基4C購01
732552,璟德凱基4C購01
732553,凡甲群益4A購02
732554,先進光群益4A購03
732555,宏捷科群益4A購01
732556,旺矽群益4A購03
732557,信紘科群益4A購03
732558,陽程群益4C購01
732559,新復興群益4A購01
732560,群聯群益4A購03
732561,雙鴻群益4A購04
732562,鑫龍騰群益4C購01
732563,巨虹永豐4B購01
732564,晶焱永豐4B購01
732565,雍智永豐4B購01
732566,廣運永豐4A購02
732567,聯合永豐4B購01
732568,先進光元富4A購02
732569,晶焱元富4A購01
732570,晶焱元富4A購02
732571,旺矽中信4A購02
732572,威剛元大4A購01
732573,順達元大4B購02
732574,順達元大4C購04
732575,廣明元大4A購01
732576,雙鴻元大4A購02
732577,雙鴻元大4B購03
732578,雙鴻元大4C購03
732579,穩懋元大4B購01
732580,力旺台新4A購01
732581,龍巖富邦4A購01
732582,力旺統一54購03
732583,光焱統一54購01
732584,先進光統一54購01
732585,印能統一57購01
732586,印能統一5A購01
732587,龍巖統一54購01
732588,譜瑞統一54購01
732589,印能第一4A購01
732590,M31國票4B購01
732591,大宇資國票4C購01
732592,光焱國票4B購01
732593,金益鼎國票4B購01
732594,萬泰科國票4B購01
732595,精華國票4B購01
732596,廣運國票4B購03
732597,千附群益4A購01
732598,大江群益4A購01
732599,大國鋼群益4A購01
732600,明安群益4A購01
732601,威剛群益4A購05
732602,精剛群益52購01
732603,龍巖群益4B購01
732604,龍巖群益4B購02
732605,譜瑞群益4A購01
732606,力旺元富4A購07
732607,原相元富4B購02
732608,原相元富4B購03
732609,力旺中信4A購01
732610,力旺中信4B購01
732611,印能中信4A購01
732612,印能中信4B購01
732613,龍巖中信4A購01
732614,力旺永豐4B購01
732615,大國鋼永豐4A購01
732616,中菲永豐4A購01
732617,光焱永豐51購01
732618,印能永豐4A購01
732619,明安永豐4B購01
732620,龍巖永豐4B購01
732621,醫揚永豐4B購01
732622,雙鴻永豐51購01
732623,力旺凱基4A購01
732624,大江凱基4B購01
732625,正德凱基54購01
732626,東浦凱基4C購01
732627,長佳智凱基4A購01
732628,龍巖凱基4A購01
732629,大江元大4A購01
732630,大江元大4C購01
732631,中美晶元大51購01
732632,系統電元大4B購01
732633,振曜元大51購01
732634,順達元大4A購04
732635,順達元大4A購05
732636,雍智元大4C購02
732637,龍巖元大4A購01
732638,營邦元大4A購01
732639,千附凱基54購01
732640,大國鋼凱基4A購01
732641,先進光凱基4A購01
732642,明安凱基4A購01
732643,茂達凱基4A購02
732644,湧德凱基4C購03
732645,閎康凱基4A購01
732646,順達凱基54購01
732647,鈊象凱基4B購04
732648,精剛凱基4A購04
732649,雙鴻凱基4A購04
732650,穩懋凱基4B購01
732651,譜瑞凱基4A購01
732652,群聯富邦4B購04
732653,光焱統一5A購01
732654,印能統一54購01
732655,龍巖統一54購02
732656,龍巖統一54購03
732657,寶島科統一54購01
732658,艾訊國票4B購01
732659,信紘科國票4B購01
732660,神準國票4B購02
732661,華研國票4B購01
732662,鴻呈國票4C購01
732663,穩懋國票4B購02
732664,鑫聯國票4B購01
732665,中菲群益4A購01
732666,良維群益4B購02
732667,原相群益4C購01
732668,統振群益4A購01
732669,雙鴻群益4C購01
732670,鑫聯群益4C購01
732671,中美晶元大51購02
732672,中美晶元大52購01
732673,友輝元大51購01
732674,穩懋元大4A購01
732675,元太元富54購01
732676,錦明元富54購01
732677,雙鴻元富4A購09
732678,東浦永豐4B購01
732679,萬潤永豐4A購02
732680,群聯永豐4A購03
732681,營邦永豐4C購01
732682,信驊凱基4A購02
732683,僑威國泰4B購01
732684,信驊富邦4B購02
732685,雙鴻台新4A購01
732686,正淩國票4B購01
732687,伯特光國票4B購01
732688,良維國票4B購01
732689,英濟國票4B購01
732690,神盾國票4B購02
732691,鈊象國票4B購02
732692,群聯國票4B購02
732693,雍智國票4B購01
732694,廣運國票4B購04
732695,系統電元大4A購01
732696,信驊元大4A購04
732697,營邦台新4A購01
732698,群聯凱基4B購05
732699,信驊元富4A購05
732700,信驊元富4A購06
732701,信驊元富4A購07
732702,雙鴻中信4A購01
732703,富喬富邦4A購02
732704,信驊群益54購01
732705,鈊象群益54購02
732706,光焱國票4B購02
732707,欣銓國票4B購01
732708,高鋒國票4B購02
732709,晟田國票4B購01
732710,晟田國票51購01
732711,富喬國票4B購01
732712,晟田國泰4B購01
732713,晟田國泰4B購02
732714,晟田國泰4B購03
732715,鈊象國泰4B購01
732716,晟田元大4A購01
732717,晟田元大4A購02
732718,晟田元大4A購03
732719,富喬元大4A購03
732720,鈊象元大4A購11
732721,鈊象元大4A購12
732722,順達永豐51購01
732723,東洋凱基4A購01
732724,鈊象凱基4A購04
732725,群聯群益54購01
732726,信驊元大4A購05
732727,威剛國票4B購01
732728,振曜國票4B購01
732729,神準國票4B購03
732730,新盛力第一4A購01
732731,系微國票4B購01
732732,宸曜國票4B購01
732733,新盛力國票4A購01
732734,新盛力國票4A購02
732735,新盛力國票4C購01
732736,新盛力國票52購01
732737,雙鴻國票4B購02
732738,宇峻永豐4B購01
732739,信紘科永豐51購01
732740,華星光永豐54購01
732741,新盛力永豐4C購01
732742,新盛力永豐52購01
732743,群聯國泰51購01
732744,泰茂元富4A購02
732745,新復興元富4A購03
732746,群聯元富4A購09
732747,宸曜凱基4A購01
732748,華星光凱基4A購01
732749,新盛力凱基4A購01
732750,營邦凱基4A購01
732751,華星光台新4A購01
732752,環球晶康和4A購01
732753,華星光元大4A購01
732754,系微群益4A購02
732755,鈊象群益54購03
732756,營邦群益4C購01
732757,波若威台新4A購01
732758,信驊台新4A購01
732759,正德凱基4B購01
732760,波若威凱基4A購02
732761,信驊凱基4A購03
732762,華星光凱基4C購01
732763,鈊象凱基4A購05
732764,新盛力凱基51購01
732765,艾訊國票4B購02
732766,新復興國票4C購05
732767,營邦國票4B購02
732768,信驊元大4A購06
732769,富喬元大4A購04
732770,鈊象元大4A購13
732771,世界富邦4A購01
732772,宇峻群益4B購01
732773,華星光群益54購01
732774,大綜元富4A購01
732775,波若威元富4A購01
732776,波若威元富51購02
732777,國債20元富4A購01
732778,宸曜中信4A購01
732779,華星光中信4A購01
732780,新盛力中信4A購01
732781,旺矽永豐51購01
732782,波若威永豐51購02
732783,富喬永豐51購01
732784,鈊象永豐4C購01
732785,信驊台新4A購02
732786,富喬凱基4A購01
732787,華星光凱基4A購02
732788,鈊象凱基53購01
732789,新盛力凱基4A購02
732790,新應材凱基4A購01
732791,印能群益4A購01
732792,信驊群益54購02
732793,晟田群益4B購01
732794,富喬群益4B購02
732795,鈊象群益52購01
732796,新應材群益4B購01
732797,鈊象富邦4C購03
732798,波若威國泰51購01
732799,印能元富4A購01
732800,印能元富4B購01
732801,群聯元富4A購10
732802,榮剛中信4A購01
732803,精測中信4A購01
732804,台燿永豐51購01
732805,華星光永豐4C購01
732806,華星光元大4A購02
732807,鈊象元大4A購14
732808,新盛力元大4A購01
732809,印能國票4A購01
732810,波若威國票4B購02
732811,原相國票4A購03
732812,康全電國票4B購01
732813,華星光國票4C購01
732814,新盛力國票54購01
732815,新應材國票4B購01
732816,弘塑元富4B購01
732817,系統電元富4A購01
732818,旺矽元富4A購05
732819,旺矽元富4A購06
732820,波若威元富4B購01
732821,新復興元富51購01
732822,原相中信4B購01
732823,順達中信4A購01
732824,大綜永豐4B購01
732825,北基永豐4A購01
732826,正淩永豐51購01
732827,印能永豐51購01
732828,新應材永豐4C購01
732829,精剛永豐51購01
732830,華星光國泰4B購01
732831,群聯富邦4C購03
732832,千附精國票4B購03
732833,宇峻國票4B購01
732834,博智國票4C購01
732835,印能凱基4A購01
732836,富喬凱基4A購02
732837,華星光凱基4C購02
732838,新復興凱基4A購01
732839,朋程群益4A購02
732840,波若威群益51購01
732841,信驊群益52購01
732842,茂迪群益4A購02
732843,泰茂群益4A購01
732844,晟田群益4B購02
732845,華星光群益52購01
732846,鈊象群益52購02
732847,新普群益4A購01
732848,新應材群益4C購01
732849,營邦群益4B購02
732850,耀勝群益4B購01
732851,華星光元大4A購03
732852,鈊象元大4A購15
732853,系微國票4B購02
732854,波若威國票4B購03
732855,華星光國票4B購03
732856,鈺太國票4A購01
732857,雙鴻國票4B購04
732858,正德群益4C購01
732859,宇峻群益4B購02
732860,波若威群益4C購02
732861,智通*群益4C購01
732862,華星光群益4C購03
732863,力旺凱基4A購02
732864,宇峻凱基4B購01
732865,信驊凱基4A購04
732866,鈦昇凱基4A購01
732867,華星光富邦4A購02
732868,鈊象富邦51購01
732869,群聯富邦4C購04
732870,營邦富邦4C購01
732871,力旺元富51購03
732872,原相元富4A購03
732873,華星光元富4A購02
732874,力旺中信4A購02
732875,智通*中信4A購01
732876,旺矽元大4A購02
732877,信驊元大4A購07
732878,富喬元大4C購03
732879,華星光元大4A購04
732880,鈊象元大4A購16
732881,信驊元富51購02
732882,宇峻中信4A購01
732883,原相永豐4A購02
732884,千附精群益4C購01
732885,佳邦群益52購01
732886,信驊群益52購02
732887,鈦昇群益4C購01
732888,群聯群益4B購02
732889,雍智群益4A購02
732890,精測群益52購01
732891,龍巖群益4C購01
732892,系統電國票4B購02
732893,金益鼎國票4B購03
732894,信驊國票4B購02
732895,順達國票4B購02
732896,鈊象國票4B購03
732897,元太富邦4C購01
732898,信驊富邦4C購01
732899,台燿國泰51購01
732900,信驊國泰51購01
732901,雙鴻國泰51購01
732902,台燿凱基4A購04
732903,旺矽凱基4A購03
732904,大綜國泰4B購01
732905,元太國泰4B購01
732906,信驊元富4A購09
732907,鈊象元富4A購04
732908,雙鴻元富4A購10
732909,大綜元大4A購01
732910,大綜元大4A購02
732911,旺矽元大4A購03
732912,旺矽元大4A購04
732913,信驊元大54購01
732914,富喬元大51購01
732915,朋程凱基4A購01
732916,信驊凱基51購01
732917,鈦昇凱基4A購02
732918,新復興凱基51購01
732919,雍智凱基4A購06
732920,原相台新4A購01
732921,信驊群益54購03
732922,鈦昇群益4B購01
732923,雍智群益4B購02
732924,旺矽元大4A購05
732925,信驊元大54購02
732926,富喬元大4B購04
732927,鈊象元大4A購17
732928,佶優凱基4A購01
732929,信驊凱基51購02
732930,博智凱基4C購01
732931,鈊象凱基54購01
732932,先進光國票4A購01
732933,順達國票4B購03
732934,鏵友益國票4A購01
732935,鈊象中信4A購03
732936,新復興永豐51購02
732937,先進光凱基4A購02
732938,群聯凱基4B購06
732939,營邦凱基4A購02
732940,信驊群益54購04
732941,順達群益4C購02
732942,鈊象群益52購03
732943,正德國票4A購02
732944,信驊元大4A購08
732945,新應材元富4A購01
732946,新應材元富4A購02
732947,旺矽永豐4A購01
732948,新盛力國票4C購03
732949,群聯國票4B購04
732950,鑫聯國票4B購03
732951,金益鼎群益4C購01
732952,鈊象群益53購01
732953,新盛力群益4A購01
732954,群聯群益4C購02
732955,台燿元大4A購02
732956,旺矽元大4A購06
732957,信驊元大4A購09
732958,博智元大4A購01
732959,元太元富4A購01
732960,高鋒元富4A購01
732961,環球晶元富4A購03
732962,旺矽中信4B購01
732963,新盛力中信4B購01
732964,鑫科中信4A購01
732965,元太永豐4A購02
732966,系統電永豐51購01
732967,東捷永豐4A購01
732968,金益鼎永豐4C購01
732969,泰茂永豐4A購01
732970,新盛力永豐4A購01
732971,碩禾永豐4C購01
732972,旺矽國泰51購01
732973,原相國泰51購01
732974,雙鴻富邦4C購02
732975,新盛力台新4A購01
732976,信驊凱基4A購05
732977,順達凱基4A購01
732978,鈊象凱基4A購06
732979,順達群益51購01
732980,友輝凱基4A購02
732981,宇峻凱基4A購01
732982,旺矽凱基4A購04
732983,信驊凱基4A購07
732984,雙鴻凱基4B購04
732985,富喬國泰51購01
732986,旺矽元富51購03
732987,譜瑞元富4A購01
732988,譜瑞中信4A購01
732989,弘塑永豐4B購01
732990,信驊永豐4C購01
732991,順達永豐4B購01
732992,旺矽元大4A購07
732993,旺矽元大4A購08
732994,振曜元大4A購02
732995,高鋒元大51購01
732996,新應材元富54購01
732997,雙鴻中信4C購01
732998,台燿永豐4A購01
732999,兆利永豐4C購01
733000,系統電永豐4A購02
733001,旺矽永豐4A購03
733002,鈊象永豐51購02
733003,新應材永豐4A購01
733004,精測永豐4C購01
733005,聰泰永豐4C購01
733006,譜瑞永豐4C購01
733007,友輝群益4C購01
733008,旺矽群益54購01
733009,信驊群益54購05
733010,富喬台新4A購01
733011,新應材凱基4C購01
733012,雙鴻凱基4C購02
733013,弘塑元大4A購04
733014,鈊象元大4A購19
733015,博智統一53購04
733016,台燿國票4C購01
733017,欣銓國票4C購01
733018,信驊國票4C購01
733019,精剛國票4C購01
733020,昇達科國泰52購01
733021,華星光國泰52購01
733022,力旺富邦51購01
733023,信驊富邦51購01
733024,萬潤富邦51購01
733025,華星光統一5B購02
733026,力旺國票4B購05
733027,力旺國票51購01
733028,天品國票4B購03
733029,弘塑國票4C購01
733030,印能國票4C購01
733031,原相國票4C購01
733032,富喬國票4C購02
733033,華星光國票4C購02
733034,叡揚國票4B購01
733035,雙鴻國票4C購01
733036,印能群益4C購01
733037,昇達科群益4C購02
733038,昇達科群益51購01
733039,昇達科群益53購01
733040,振曜群益53購01
733041,力旺元大4B購01
733042,天品元大4B購01
733043,宇峻元大4B購01
733044,昇達科元大4B購01
733045,昇達科元大4B購02
733046,富喬元大54購01
733047,華星光元大54購01
733048,新應材元大4B購01
733049,力旺中信4B購02
733050,亞泰中信4B購01
733051,昇達科中信4C購01
733052,華星光中信4B購01
733053,群聯中信4B購01
733054,弘塑元富4B購02
733055,弘塑元富4B購03
733056,華星光元富55購01
733057,艾訊永豐52購01
733058,宏碁資永豐4C購01
733059,昇達科永豐4B購02
733060,昇達科永豐51購02
733061,茂訊永豐4C購01
733062,穩懋永豐4C購01
733063,昇達科台新4B購01
733064,華星光台新4B購01
733065,天品凱基4C購01
733066,台燿凱基51購01
733067,宏碁資凱基4B購01
733068,旺矽凱基4B購05
733069,昇達科凱基4B購01
733070,信驊凱基55購01
733071,原相凱基4B購02
733072,華星光凱基4C購03
733073,華星光群益4B購03
733074,鴻呈群益55購01
733075,雙鴻群益53購01
733076,弘塑凱基4B購04
733077,正德凱基4B購02
733078,印能凱基4C購01
733079,振曜凱基4B購02
733080,鈺太凱基4B購01
733081,叡揚凱基4B購01
733082,叡揚國泰52購01
733083,宇峻統一55購01
733084,新應材統一55購01
733085,台燿元大4B購01
733086,弘塑元大4B購01
733087,系微元大4B購02
733088,昇達科元大4B購03
733089,欣銓元大54購01
733090,信驊元大4B購01
733091,華星光元大54購02
733092,叡揚元大4B購01
733093,叡揚元大4B購02
733094,新應材元富4B購01
733095,天品中信4C購01
733096,欣銓永豐4B購02
733097,神準永豐4B購02
733098,富喬永豐4B購01
733099,華星光永豐51購01
733100,僑威永豐4B購01
733101,德微永豐51購01
733102,環球晶永豐4C購01
733103,雙鴻永豐52購01
733104,千附精國票4C購02
733105,中光電國票4B購01
733106,均豪國票4B購01
733107,系微國票4C購01
733108,良維國票4C購01
733109,長佳智國票4C購01
733110,康全電國票4C購01
733111,頎邦國票4C購01
733112,營邦國票53購01
733113,環球晶國票4B購01
733114,鑫科國票4B購01
733115,昇達科國票4B購01
733116,昇達科國票4C購03
733117,威剛國票4C購02
733118,富喬國票51購02
733119,新應材國票4B購02
733120,欣銓元富4B購02
733121,新應材元富4B購02
733122,精剛元富55購01
733123,大江永豐51購01
733124,中光電永豐51購01
733125,鈺太永豐4B購01
733126,友輝凱基4B購01
733127,富喬凱基52購01
733128,萬潤凱基4B購02
733129,環球晶凱基4B購02
733130,天品國泰52購01
733131,弘塑群益4B購03
733132,正德群益52購01
733133,振曜群益59購01
733134,高鋒群益51購01
733135,華星光群益53購01
733136,叡揚群益51購01
733137,旺矽台新4B購01
733138,新應材統一52購01
733139,廣明統一54購01
733140,叡揚統一55購01
733141,宇峻元大4B購02
733142,昇達科元大55購01
733143,華星光元大4B購06
733144,鈊象元大4B購08
733145,新應材元大4B購02
733146,雙鴻元大4B購04
733147,M31群益4B購01
733148,友輝群益4B購01
733149,宇峻群益4C購01
733150,振曜群益55購01
733151,康全電群益52購01
733152,華星光群益51購03
733153,新應材群益52購01
733154,環球晶群益4B購03
733155,雙鴻群益55購01
733156,M31元富4B購03
